current_state,year,population,same_house,same_state,from_different_state_Total,abroad_Total,from,number_of_people,population_change
Alabama,2016,4810126,4141850,529994,122220,16062,Vermont,0,8527.0
Alabama,2016,4810126,4141850,529994,122220,16062,Virginia,3535,8527.0
Alabama,2016,4810126,4141850,529994,122220,16062,Washington,677,8527.0
Alabama,2016,4810126,4141850,529994,122220,16062,West Virginia,42,8527.0
Alabama,2016,4810126,4141850,529994,122220,16062,Wisconsin,874,8527.0
Alabama,2016,4810126,4141850,529994,122220,16062,Wyoming,539,8527.0
Alabama,2016,4810126,4141850,529994,122220,16062,abroad_PuertoRico,335,8527.0
Alabama,2016,4810126,4141850,529994,122220,16062,abroad_USIslandArea,608,8527.0
Alabama,2016,4810126,4141850,529994,122220,16062,abroad_ForeignCountry,15119,8527.0
Alabama,2017,4819343,4158224,535649,111803,13667,Alabama,0,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Alaska,424,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Arizona,1513,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Arkansas,517,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,California,2328,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Colorado,1974,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Connecticut,336,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Delaware,22,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,District of Columbia ,378,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Florida,14171,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Georgia,22363,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Hawaii,93,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Idaho,118,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Illinois,2399,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Indiana,2295,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Iowa,627,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Kansas,646,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Kentucky,2157,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Louisiana,2308,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Maine,56,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Maryland,801,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Massachusetts,450,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Michigan,1821,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Minnesota,420,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Mississippi,7798,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Missouri,544,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Montana,247,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Nebraska,167,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Nevada,1989,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,New Hampshire,245,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,New Jersey,1103,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,New Mexico,1007,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,New York,2203,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,North Carolina,4245,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,North Dakota,878,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Ohio,1702,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Oklahoma,877,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Oregon,444,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Pennsylvania,1595,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Rhode Island,848,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,South Carolina,1896,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,South Dakota,96,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Tennessee,8018,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Texas,8825,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Utah,998,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Vermont,0,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Virginia,4277,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Washington,1289,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,West Virginia,1070,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Wisconsin,1121,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,Wyoming,104,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,abroad_PuertoRico,476,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,abroad_USIslandArea,0,9217.0
Alabama,2017,4819343,4158224,535649,111803,13667,abroad_ForeignCountry,13191,9217.0
Alabama,2018,4832358,4173026,534914,109301,15117,Alabama,0,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Alaska,419,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Arizona,1915,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Arkansas,1051,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,California,2659,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Colorado,1672,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Connecticut,747,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Delaware,826,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,District of Columbia ,0,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Florida,14298,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Georgia,18433,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Hawaii,627,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Idaho,0,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Illinois,3310,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Indiana,1874,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Iowa,704,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Kansas,357,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Kentucky,4216,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Louisiana,2837,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Maine,0,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Maryland,493,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Massachusetts,445,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Michigan,2231,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Minnesota,915,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Mississippi,7653,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Missouri,1851,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Montana,76,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Nebraska,756,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Nevada,97,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,New Hampshire,0,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,New Jersey,1213,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,New Mexico,58,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,New York,3226,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,North Carolina,2224,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,North Dakota,0,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Ohio,1299,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Oklahoma,931,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Oregon,0,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Pennsylvania,1771,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Rhode Island,0,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,South Carolina,1218,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,South Dakota,281,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Tennessee,12228,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Texas,5719,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Utah,79,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Vermont,0,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Virginia,5221,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Washington,2125,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,West Virginia,176,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Wisconsin,996,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,Wyoming,74,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,abroad_PuertoRico,957,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,abroad_USIslandArea,893,13015.0
Alabama,2018,4832358,4173026,534914,109301,15117,abroad_ForeignCountry,13267,13015.0
Alabama,2019,4849509,4197698,534842,104780,12189,Alabama,0,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Alaska,1105,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Arizona,904,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Arkansas,813,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,California,3690,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Colorado,2042,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Connecticut,705,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Delaware,0,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,District of Columbia ,248,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Florida,15519,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Georgia,13993,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Hawaii,668,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Idaho,0,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Illinois,1962,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Indiana,3451,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Iowa,722,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Kansas,1212,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Kentucky,1500,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Louisiana,3789,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Maine,140,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Maryland,808,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Massachusetts,1452,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Michigan,1893,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Minnesota,41,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Mississippi,4377,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Missouri,864,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Montana,151,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Nebraska,386,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Nevada,771,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,New Hampshire,176,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,New Jersey,599,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,New Mexico,53,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,New York,1996,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,North Carolina,3597,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,North Dakota,17,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Ohio,2364,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Oklahoma,541,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Oregon,245,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Pennsylvania,2336,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Rhode Island,257,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,South Carolina,2448,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,South Dakota,0,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Tennessee,9970,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Texas,8405,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Utah,2083,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Vermont,0,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Virginia,2876,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Washington,1883,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,West Virginia,421,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Wisconsin,1307,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,Wyoming,0,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,abroad_PuertoRico,338,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,abroad_USIslandArea,103,17151.0
Alabama,2019,4849509,4197698,534842,104780,12189,abroad_ForeignCountry,11748,17151.0
Alaska,2010,702974,565031,95878,36326,5739,Alabama,477,0
Alaska,2010,702974,565031,95878,36326,5739,Alaska,0,0
Alaska,2010,702974,565031,95878,36326,5739,Arizona,1354,0
Alaska,2010,702974,565031,95878,36326,5739,Arkansas,47,0
Alaska,2010,702974,565031,95878,36326,5739,California,3906,0
Alaska,2010,702974,565031,95878,36326,5739,Colorado,1930,0
Alaska,2010,702974,565031,95878,36326,5739,Connecticut,0,0
Alaska,2010,702974,565031,95878,36326,5739,Delaware,0,0
Alaska,2010,702974,565031,95878,36326,5739,District of Columbia ,14,0
Alaska,2010,702974,565031,95878,36326,5739,Florida,2315,0
Alaska,2010,702974,565031,95878,36326,5739,Georgia,1251,0
Alaska,2010,702974,565031,95878,36326,5739,Hawaii,1705,0
Alaska,2010,702974,565031,95878,36326,5739,Idaho,895,0
Alaska,2010,702974,565031,95878,36326,5739,Illinois,388,0
Alaska,2010,702974,565031,95878,36326,5739,Indiana,9,0
Alaska,2010,702974,565031,95878,36326,5739,Iowa,262,0
Alaska,2010,702974,565031,95878,36326,5739,Kansas,106,0
Alaska,2010,702974,565031,95878,36326,5739,Kentucky,1440,0
Alaska,2010,702974,565031,95878,36326,5739,Louisiana,100,0
Alaska,2010,702974,565031,95878,36326,5739,Maine,574,0
Alaska,2010,702974,565031,95878,36326,5739,Maryland,704,0
Alaska,2010,702974,565031,95878,36326,5739,Massachusetts,107,0
Alaska,2010,702974,565031,95878,36326,5739,Michigan,923,0
Alaska,2010,702974,565031,95878,36326,5739,Minnesota,530,0
Alaska,2010,702974,565031,95878,36326,5739,Mississippi,263,0
Alaska,2010,702974,565031,95878,36326,5739,Missouri,0,0
Alaska,2010,702974,565031,95878,36326,5739,Montana,616,0
Alaska,2010,702974,565031,95878,36326,5739,Nebraska,215,0
Alaska,2010,702974,565031,95878,36326,5739,Nevada,240,0
Alaska,2010,702974,565031,95878,36326,5739,New Hampshire,316,0
Alaska,2010,702974,565031,95878,36326,5739,New Jersey,413,0
Alaska,2010,702974,565031,95878,36326,5739,New Mexico,421,0
Alaska,2010,702974,565031,95878,36326,5739,New York,255,0
Alaska,2010,702974,565031,95878,36326,5739,North Carolina,698,0
Alaska,2010,702974,565031,95878,36326,5739,North Dakota,69,0
Alaska,2010,702974,565031,95878,36326,5739,Ohio,156,0
Alaska,2010,702974,565031,95878,36326,5739,Oklahoma,1455,0
Alaska,2010,702974,565031,95878,36326,5739,Oregon,1793,0
Alaska,2010,702974,565031,95878,36326,5739,Pennsylvania,126,0
Alaska,2010,702974,565031,95878,36326,5739,Rhode Island,0,0
Alaska,2010,702974,565031,95878,36326,5739,South Carolina,121,0
Alaska,2010,702974,565031,95878,36326,5739,South Dakota,531,0
Alaska,2010,702974,565031,95878,36326,5739,Tennessee,477,0
Alaska,2010,702974,565031,95878,36326,5739,Texas,4123,0
Alaska,2010,702974,565031,95878,36326,5739,Utah,1274,0
Alaska,2010,702974,565031,95878,36326,5739,Vermont,353,0
Alaska,2010,702974,565031,95878,36326,5739,Virginia,714,0
Alaska,2010,702974,565031,95878,36326,5739,Washington,2421,0
Alaska,2010,702974,565031,95878,36326,5739,West Virginia,0,0
Alaska,2010,702974,565031,95878,36326,5739,Wisconsin,158,0
Alaska,2010,702974,565031,95878,36326,5739,Wyoming,81,0
Alaska,2010,702974,565031,95878,36326,5739,abroad_PuertoRico,19,0
Alaska,2010,702974,565031,95878,36326,5739,abroad_USIslandArea,1374,0
Alaska,2010,702974,565031,95878,36326,5739,abroad_ForeignCountry,4346,0
Alaska,2011,711962,571857,100280,35084,4741,Alabama,93,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Alaska,0,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Arizona,2467,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Arkansas,190,8988.0
Alaska,2011,711962,571857,100280,35084,4741,California,3098,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Colorado,1583,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Connecticut,138,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Delaware,11,8988.0
Alaska,2011,711962,571857,100280,35084,4741,District of Columbia ,140,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Florida,1188,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Georgia,556,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Hawaii,1366,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Idaho,475,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Illinois,985,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Indiana,181,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Iowa,319,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Kansas,750,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Kentucky,237,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Louisiana,1077,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Maine,0,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Maryland,216,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Massachusetts,141,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Michigan,771,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Minnesota,593,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Mississippi,554,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Missouri,921,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Montana,248,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Nebraska,5,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Nevada,532,8988.0
Alaska,2011,711962,571857,100280,35084,4741,New Hampshire,520,8988.0
Alaska,2011,711962,571857,100280,35084,4741,New Jersey,128,8988.0
Alaska,2011,711962,571857,100280,35084,4741,New Mexico,226,8988.0
Alaska,2011,711962,571857,100280,35084,4741,New York,940,8988.0
Alaska,2011,711962,571857,100280,35084,4741,North Carolina,470,8988.0
Alaska,2011,711962,571857,100280,35084,4741,North Dakota,0,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Ohio,319,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Oklahoma,616,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Oregon,2161,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Pennsylvania,378,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Rhode Island,0,8988.0
Alaska,2011,711962,571857,100280,35084,4741,South Carolina,186,8988.0
Alaska,2011,711962,571857,100280,35084,4741,South Dakota,301,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Tennessee,388,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Texas,2492,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Utah,662,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Vermont,68,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Virginia,1488,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Washington,4548,8988.0
Alaska,2011,711962,571857,100280,35084,4741,West Virginia,89,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Wisconsin,23,8988.0
Alaska,2011,711962,571857,100280,35084,4741,Wyoming,246,8988.0
Alaska,2011,711962,571857,100280,35084,4741,abroad_PuertoRico,1044,8988.0
Alaska,2011,711962,571857,100280,35084,4741,abroad_USIslandArea,0,8988.0
Alaska,2011,711962,571857,100280,35084,4741,abroad_ForeignCountry,3697,8988.0
Alaska,2012,721186,592551,90613,33415,4607,Alabama,1097,9224.0
